nl,t,yv,ya,m,ACT,CAP,inv_cost,sc
R12_SAS,coal_ppl,2005,2005.0,M1,0.0,0.0,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2005,2010.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2005,2015.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2005,2020.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2010,2010.0,M1,0.0,0.0,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2010,2015.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2010,2020.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2010,2025.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2015,2015.0,M1,0.0,0.0,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2015,2020.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2015,2025.0,M1,0.0,,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2015,2030.0,M1,2.06625,2.8500000000000005,809.75,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2020,2020.0,M1,0.0,0.0,810.0,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2020,2025.0,M1,0.0,,810.0,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2020,2030.0,M1,2.42875,3.35,810.0,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2020,2035.0,M1,2.638125,3.35,810.0,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2025,2025.0,M1,0.0,0.0,996.3,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2025,2030.0,M1,9.803409955432132,13.521944766113286,996.3,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2025,2035.0,M1,10.648531503314212,13.521944766113286,996.3,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2025,2040.0,M1,11.493653051196294,13.521944766113286,996.3,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2030,2030.0,M1,7.990909955432132,11.021944766113286,978.4335268,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2030,2035.0,M1,8.679781503314212,11.021944766113286,978.4335268,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2030,2040.0,M1,9.368653051196294,11.021944766113286,978.4335268,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2030,2045.0,M1,2.718001678488041,3.1976490335153422,978.4335268,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2035.0,M1,6.711031503314213,8.521944766113286,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2040.0,M1,7.243653051196293,8.521944766113286,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2045.0,M1,7.243653051196293,8.521944766113286,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2050.0,M1,0.0,0.0,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2055.0,M1,0.0,0.0,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2035,2060.0,M1,0.0,0.0,965.6848227,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2040.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2045.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2050.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2055.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2060.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2040,2070.0,M1,0.0,0.0,957.6899182,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2045,2045.0,M1,0.0,0.0,954.1094386,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2045,2050.0,M1,0.0,0.0,954.1094386,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2045,2055.0,M1,0.0,0.0,954.1094386,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2045,2060.0,M1,0.0,0.0,954.1094386,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2045,2070.0,M1,0.0,0.0,954.1094386,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2050,2050.0,M1,0.0,0.0,954.6720551,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2050,2055.0,M1,0.0,0.0,954.6720551,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2050,2060.0,M1,0.0,0.0,954.6720551,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2050,2070.0,M1,0.0,0.0,954.6720551,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2050,2080.0,M1,0.0,0.0,954.6720551,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2055,2055.0,M1,0.0,0.0,958.5221977,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2055,2060.0,M1,0.0,0.0,958.5221977,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2055,2070.0,M1,0.0,0.0,958.5221977,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2055,2080.0,M1,0.0,0.0,958.5221977,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2060,2060.0,M1,0.0,0.0,965.3853605,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2060,2070.0,M1,0.0,0.0,965.3853605,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2060,2080.0,M1,0.0,0.0,965.3853605,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2060,2090.0,M1,0.0,0.0,965.3853605,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2070,2070.0,M1,0.0,0.0,986.5757086,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2070,2080.0,M1,0.0,0.0,986.5757086,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2070,2090.0,M1,0.0,0.0,986.5757086,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2080,2080.0,M1,0.0,0.0,1014.979693,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2080,2090.0,M1,0.0,0.0,1014.979693,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2080,2100.0,M1,0.0,0.0,1014.979693,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2090,2090.0,M1,0.0,0.0,1045.29314,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2090,2100.0,M1,0.0,0.0,1045.29314,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2090,2110.0,M1,0.0,0.0,1045.29314,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2100,2100.0,M1,0.0,0.0,1076.612624,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2100,2110.0,M1,0.0,0.0,1076.612624,sv_2c_rapid_xcoal
R12_SAS,coal_ppl,2110,2110.0,M1,0.0,0.0,1076.612624,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1960.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1965.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1970.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1975.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1980.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1985.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1960,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1965.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1970.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1975.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1980.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1985.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1965,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1970.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1975.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1980.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1985.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1970,2030.0,M1,0.25277,0.4025,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,1975.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,1980.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,1985.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1975,2030.0,M1,0.0,0.7077000000000001,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,1980.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,1985.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2030.0,M1,0.0,3.2240500000000005,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1980,2035.0,M1,2.0601679500000003,3.2240500000000005,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,1985.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,1990.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2030.0,M1,0.0,9.243500000000001,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1985,2035.0,M1,0.0,9.243500000000001,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,1990.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,1995.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1990,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1995,1995.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1995,2000.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1995,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,1995,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2000,2000.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2000,2005.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2000,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2000,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2005,2005.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2005,2010.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2005,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2005,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2010,2010.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2010,2015.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2010,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2010,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2015,2015.0,M1,0.0,0.0,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2015,2020.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2015,2025.0,M1,0.0,,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2015,2030.0,M1,29.84594246397171,55.26416999999999,564.29,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2020,2020.0,M1,0.0,0.0,564.4444444444445,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2020,2025.0,M1,0.0,,564.4444444444445,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2020,2030.0,M1,13.673883599999998,21.773699999999998,564.4444444444445,sv_2c_rapid_xcoal
R12_SAS,coal_ppl_u,2020,2035.0,M1,9.308368524195508,21.773699999999998,564.4444444444445,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1965.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1970.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1975.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1980.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1985.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1965,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1970.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1975.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1980.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1985.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1970,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,1975.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,1980.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,1985.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1975,2030.0,M1,0.0725,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,1980.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,1985.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1980,2030.0,M1,0.03625,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,1985.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2030.0,M1,0.28746249999999995,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1985,2035.0,M1,0.31224375,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,1990.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2030.0,M1,1.686730625,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1990,2035.0,M1,1.8321384375,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,1995.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2030.0,M1,2.95422275,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2035.0,M1,3.208897125,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,1995,2040.0,M1,3.4635715,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2000.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2030.0,M1,3.5714515000000002,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2035.0,M1,3.87933525,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2000,2040.0,M1,4.187219,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2005.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2030.0,M1,1.9430579999999997,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2035.0,M1,2.110563,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2040.0,M1,2.2780679999999998,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2005,2045.0,M1,2.2780679999999998,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2010.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2015.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2020.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2025.0,M1,0.0,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2030.0,M1,5.037038275,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2035.0,M1,5.471265712499999,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2040.0,M1,5.90549315,,,sv_2c_rapid_xcoal
R12_SAS,gas_cc,2010,2045.0,M1,5.90549315,,,sv_2c_rapid_xcoal
